Path,Cycles,Box 0 volume,Box 0 energy,Box 0 pressure,Box 0 mol 0,Box 0 mol 1,Box 0 mol 2,Box 0 mol 3,Box 0 mol 4,Box 0 mol 5,Box 0 mol 6,Box 0 mol 7,Box 1 volume,Box 1 energy,Box 1 pressure,Box 1 mol 0,Box 1 mol 1,Box 1 mol 2,Box 1 mol 3,Box 1 mol 4,Box 1 mol 5,Box 1 mol 6,Box 1 mol 7
simulations/P2-T7-X84/2,20015,0.000000,-1082.883528,53.944350,0.000000,0.000000,0.000000,0.000000,0.000000,0.028828,2.670247,0.000000,909852.975047,26906.755733,399.636543,0.000000,0.000000,0.000000,0.000000,0.000000,39.971172,247.329753,0.000000
simulations/P3-T7-X84/1,18824,0.000000,-2110.547022,105.427237,0.000000,0.000000,0.000000,0.000000,0.000000,0.057586,5.219932,0.000000,458680.884132,24735.281237,798.438483,0.000000,0.000000,0.000000,0.000000,0.000000,39.942414,244.780068,0.000000
simulations/P3-T7-X84/2,20258,0.000000,-2157.155141,107.884641,0.000000,0.000000,0.000000,0.000000,0.000000,0.060026,5.291490,0.000000,458582.400721,24795.168635,800.510603,0.000000,0.000000,0.000000,0.000000,0.000000,39.939974,244.708510,0.000000
simulations/P0-T0-X85/1,21756,0.000000,-31298.530422,43.384059,0.000000,0.000000,0.000000,0.000000,0.000000,4.640467,0.140375,0.000000,12852774.102543,25232.015628,8.753887,0.000000,0.000000,0.000000,0.000000,0.000000,55.359533,124.859625,0.000000
simulations/P0-T0-X85/2,21187,0.000000,-33963.031584,48.415313,0.000000,0.000000,0.000000,0.000000,0.000000,5.014065,0.140369,0.000000,12834720.044896,24927.472035,8.746969,0.000000,0.000000,0.000000,0.000000,0.000000,54.985935,124.859631,0.000000
simulations/P1-T0-X85/1,24185,0.000000,-56354.752094,74.712944,0.000000,0.000000,0.000000,0.000000,0.000000,8.329006,0.268307,0.000000,6290300.941674,23063.169196,17.451128,0.000000,0.000000,0.000000,0.000000,0.000000,51.670994,124.731693,0.000000
simulations/P1-T0-X85/2,22595,0.000000,-62475.876172,80.815043,0.000000,0.000000,0.000000,0.000000,0.000000,9.168666,0.272892,0.000000,6252724.279525,22775.310821,17.500287,0.000000,0.000000,0.000000,0.000000,0.000000,50.831334,124.727108,0.000000
simulations/P2-T0-X85/1,24179,0.000000,-97333.435461,114.365972,0.000000,0.000000,0.000000,0.000000,0.000000,14.315770,0.510774,0.000000,3028763.040817,19808.549547,34.964243,0.000000,0.000000,0.000000,0.000000,0.000000,45.684230,124.489226,0.000000
simulations/P2-T0-X85/2,24404,0.000000,-97284.916981,112.313381,0.000000,0.000000,0.000000,0.000000,0.000000,14.327856,0.514670,0.000000,3031776.704954,19823.773496,34.987935,0.000000,0.000000,0.000000,0.000000,0.000000,45.672144,124.485330,0.000000
simulations/P3-T0-X85/1,21424,0.000000,-154639.401559,153.746687,0.000000,0.000000,0.000000,0.000000,0.000000,22.532440,0.903239,0.000000,1437426.060732,15269.600037,70.101978,0.000000,0.000000,0.000000,0.000000,0.000000,37.467560,124.096761,0.000000
simulations/P3-T0-X85/2,22513,0.000000,-148271.964065,156.358158,0.000000,0.000000,0.000000,0.000000,0.000000,21.715720,0.916004,0.000000,1443046.240955,15619.449154,69.985567,0.000000,0.000000,0.000000,0.000000,0.000000,38.284280,124.083996,0.000000
simulations/P0-T1-X85/1,21944,0.000000,-24026.641482,39.785742,0.000000,0.000000,0.000000,0.000000,0.000000,3.594058,0.278937,0.000000,6084503.830035,26556.477078,19.987842,0.000000,0.000000,0.000000,0.000000,0.000000,56.405942,124.721063,0.000000
simulations/P0-T1-X85/2,22450,0.000000,-21439.438380,36.034713,0.000000,0.000000,0.000000,0.000000,0.000000,3.223786,0.277238,0.000000,6105458.301955,26693.239154,19.940547,0.000000,0.000000,0.000000,0.000000,0.000000,56.776214,124.722762,0.000000
simulations/P1-T1-X85/1,21463,0.000000,-42120.940027,66.856831,0.000000,0.000000,0.000000,0.000000,0.000000,6.291059,0.533616,0.000000,2991635.535992,24438.074081,39.959282,0.000000,0.000000,0.000000,0.000000,0.000000,53.708941,124.466384,0.000000
simulations/P1-T1-X85/2,23381,0.000000,-41153.192237,65.172272,0.000000,0.000000,0.000000,0.000000,0.000000,6.159873,0.535050,0.000000,2988908.114992,24504.120654,40.034438,0.000000,0.000000,0.000000,0.000000,0.000000,53.840127,124.464950,0.000000
simulations/P2-T1-X85/1,24044,0.000000,-71910.457661,108.555348,0.000000,0.000000,0.000000,0.000000,0.000000,10.727375,1.019506,0.000000,1447841.811892,20904.103843,80.016525,0.000000,0.000000,0.000000,0.000000,0.000000,49.272625,123.980494,0.000000
simulations/P2-T1-X85/2,24597,0.000000,-70387.280888,104.282704,0.000000,0.000000,0.000000,0.000000,0.000000,10.498516,1.040696,0.000000,1448798.959734,20984.506525,80.047526,0.000000,0.000000,0.000000,0.000000,0.000000,49.501484,123.959304,0.000000
simulations/P3-T1-X85/1,24846,0.000000,-109735.064558,155.600230,0.000000,0.000000,0.000000,0.000000,0.000000,16.264590,1.967600,0.000000,694258.140269,16150.614598,160.187769,0.000000,0.000000,0.000000,0.000000,0.000000,43.735410,123.032400,0.000000
simulations/P3-T1-X85/2,24497,0.000000,-110403.041066,160.234178,0.000000,0.000000,0.000000,0.000000,0.000000,16.410499,1.999306,0.000000,694761.633115,16220.930583,160.027056,0.000000,0.000000,0.000000,0.000000,0.000000,43.589501,123.000694,0.000000
simulations/P0-T2-X85/1,23319,0.000000,-14085.426166,29.686177,0.000000,0.000000,0.000000,0.000000,0.000000,2.139843,0.509542,0.000000,3116890.126044,27943.577297,42.498176,0.000000,0.000000,0.000000,0.000000,0.000000,57.860157,124.490458,0.000000
simulations/P0-T2-X85/2,23353,0.000000,-15178.967013,31.647045,0.000000,0.000000,0.000000,0.000000,0.000000,2.314649,0.521175,0.000000,3116184.964737,27759.319445,42.427235,0.000000,0.000000,0.000000,0.000000,0.000000,57.685351,124.478825,0.000000
simulations/P1-T2-X85/1,23131,0.000000,-26535.044415,56.139411,0.000000,0.000000,0.000000,0.000000,0.000000,4.022394,1.020881,0.000000,1535798.955618,25338.389088,84.865947,0.000000,0.000000,0.000000,0.000000,0.000000,55.977606,123.979119,0.000000
simulations/P1-T2-X85/2,23135,0.000000,-26212.936208,55.309896,0.000000,0.000000,0.000000,0.000000,0.000000,3.997623,1.028874,0.000000,1531926.961274,25408.452864,85.099067,0.000000,0.000000,0.000000,0.000000,0.000000,56.002377,123.971126,0.000000
simulations/P2-T2-X85/1,23224,0.000000,-46386.533212,97.400908,0.000000,0.000000,0.000000,0.000000,0.000000,7.008483,1.962065,0.000000,747161.392905,21049.302558,169.511333,0.000000,0.000000,0.000000,0.000000,0.000000,52.991517,123.037935,0.000000
simulations/P2-T2-X85/2,19017,0.000000,-49989.307761,100.485840,0.000000,0.000000,0.000000,0.000000,0.000000,7.524268,1.984961,0.000000,745838.024246,20970.145039,169.432539,0.000000,0.000000,0.000000,0.000000,0.000000,52.475732,123.015039,0.000000
simulations/P3-T2-X85/1,22831,0.000000,-71244.786715,154.658994,0.000000,0.000000,0.000000,0.000000,0.000000,10.675047,3.884280,0.000000,360751.530258,14296.824701,339.577903,0.000000,0.000000,0.000000,0.000000,0.000000,49.324953,121.115720,0.000000
simulations/P3-T2-X85/2,24209,0.000000,-75051.095378,156.683134,0.000000,0.000000,0.000000,0.000000,0.000000,11.239498,3.835268,0.000000,359500.680612,14085.851144,339.761626,0.000000,0.000000,0.000000,0.000000,0.000000,48.760502,121.164732,0.000000
simulations/P0-T3-X85/1,22012,0.000000,-9926.991630,30.437271,0.000000,0.000000,0.000000,0.000000,0.000000,1.505497,0.917908,0.000000,1585880.634064,28561.244276,91.243234,0.000000,0.000000,0.000000,0.000000,0.000000,58.494503,124.082092,0.000000
simulations/P0-T3-X85/2,22874,0.000000,-8522.263841,28.163346,0.000000,0.000000,0.000000,0.000000,0.000000,1.288013,0.942948,0.000000,1587736.554466,28676.077992,91.368388,0.000000,0.000000,0.000000,0.000000,0.000000,58.711987,124.057052,0.000000
simulations/P1-T3-X85/1,23478,0.000000,-18793.280203,58.933894,0.000000,0.000000,0.000000,0.000000,0.000000,2.834398,1.943735,0.000000,779863.978945,24906.809200,182.284436,0.000000,0.000000,0.000000,0.000000,0.000000,57.165602,123.056265,0.000000
simulations/P1-T3-X85/2,23250,0.000000,-16826.754989,55.283771,0.000000,0.000000,0.000000,0.000000,0.000000,2.531871,1.855828,0.000000,783825.832529,25112.266882,181.939058,0.000000,0.000000,0.000000,0.000000,0.000000,57.468129,123.144172,0.000000
simulations/P2-T3-X85/1,21078,0.000000,-32334.993055,104.532818,0.000000,0.000000,0.000000,0.000000,0.000000,4.826264,3.645839,0.000000,380192.778451,18363.438270,366.250655,0.000000,0.000000,0.000000,0.000000,0.000000,55.173736,121.354161,0.000000
simulations/P2-T3-X85/2,22606,0.000000,-28502.952006,100.074301,0.000000,0.000000,0.000000,0.000000,0.000000,4.260418,3.862913,0.000000,381740.253915,18317.098761,362.579355,0.000000,0.000000,0.000000,0.000000,0.000000,55.739582,121.137087,0.000000
simulations/P3-T3-X85/1,21262,0.000000,-46978.192527,183.203760,0.000000,0.000000,0.000000,0.000000,0.000000,6.901703,7.561377,0.000000,182670.559560,6773.494804,728.040815,0.000000,0.000000,0.000000,0.000000,0.000000,53.098297,117.438623,0.000000
simulations/P3-T3-X85/2,23263,0.000000,-48168.445753,182.214233,0.000000,0.000000,0.000000,0.000000,0.000000,7.066371,7.584920,0.000000,182741.580789,6670.814646,734.059133,0.000000,0.000000,0.000000,0.000000,0.000000,52.933629,117.415080,0.000000
simulations/P0-T4-X85/1,22490,0.000000,-3646.329342,19.624079,0.000000,0.000000,0.000000,0.000000,0.000000,0.531258,0.868208,0.000000,1601427.622536,31377.399289,99.823643,0.000000,0.000000,0.000000,0.000000,0.000000,59.468742,124.131792,0.000000
simulations/P0-T4-X85/2,23541,0.000000,-3566.941586,19.302359,0.000000,0.000000,0.000000,0.000000,0.000000,0.522365,0.877023,0.000000,1602040.736234,31404.669088,100.461661,0.000000,0.000000,0.000000,0.000000,0.000000,59.477635,124.122977,0.000000
simulations/P1-T4-X85/1,22377,0.000000,-6263.467035,37.318868,0.000000,0.000000,0.000000,0.000000,0.000000,0.893015,1.816508,0.000000,795120.048249,28268.618626,200.351508,0.000000,0.000000,0.000000,0.000000,0.000000,59.106985,123.183492,0.000000
simulations/P1-T4-X85/2,23055,0.000000,-6634.488563,38.858271,0.000000,0.000000,0.000000,0.000000,0.000000,0.957493,1.828627,0.000000,796713.639661,28235.611928,199.064433,0.000000,0.000000,0.000000,0.000000,0.000000,59.042507,123.171373,0.000000
simulations/P2-T4-X85/1,21592,0.000000,-12623.372804,75.952758,0.000000,0.000000,0.000000,0.000000,0.000000,1.804048,3.636949,0.000000,390965.441168,22059.990960,399.597865,0.000000,0.000000,0.000000,0.000000,0.000000,58.195952,121.363051,0.000000
simulations/P2-T4-X85/2,22128,0.000000,-12221.529117,75.779830,0.000000,0.000000,0.000000,0.000000,0.000000,1.743492,3.680089,0.000000,390847.323346,22295.282976,401.091373,0.000000,0.000000,0.000000,0.000000,0.000000,58.256508,121.319911,0.000000
simulations/P3-T4-X85/1,22268,0.000000,-21241.473278,142.199310,0.000000,0.000000,0.000000,0.000000,0.000000,2.941935,7.218205,0.000000,191368.246674,11036.074138,801.734588,0.000000,0.000000,0.000000,0.000000,0.000000,57.058065,117.781795,0.000000
simulations/P3-T4-X85/2,22479,0.000000,-21004.466118,143.989072,0.000000,0.000000,0.000000,0.000000,0.000000,2.931002,7.282486,0.000000,191215.740308,11139.173377,804.617265,0.000000,0.000000,0.000000,0.000000,0.000000,57.068998,117.717514,0.000000
simulations/P0-T5-X85/1,22774,0.000000,-1204.401156,14.011265,0.000000,0.000000,0.000000,0.000000,0.000000,0.153728,0.742426,0.000000,1792659.359665,34564.017344,99.984369,0.000000,0.000000,0.000000,0.000000,0.000000,59.846272,124.257574,0.000000
simulations/P0-T5-X85/2,21560,0.000000,-1377.629691,14.466983,0.000000,0.000000,0.000000,0.000000,0.000000,0.178664,0.744712,0.000000,1788850.162778,34436.545455,100.015116,0.000000,0.000000,0.000000,0.000000,0.000000,59.821336,124.255288,0.000000
simulations/P1-T5-X85/1,21998,0.000000,-2562.752618,28.393314,0.000000,0.000000,0.000000,0.000000,0.000000,0.331030,1.503728,0.000000,892906.410736,32061.747386,199.763947,0.000000,0.000000,0.000000,0.000000,0.000000,59.668970,123.496272,0.000000
simulations/P1-T5-X85/2,23063,0.000000,-2467.992084,28.299231,0.000000,0.000000,0.000000,0.000000,0.000000,0.319386,1.495729,0.000000,892770.285953,32159.978667,200.169297,0.000000,0.000000,0.000000,0.000000,0.000000,59.680614,123.504271,0.000000
simulations/P2-T5-X85/1,21608,0.000000,-4754.431773,58.256635,0.000000,0.000000,0.000000,0.000000,0.000000,0.588347,3.137171,0.000000,442235.836190,27023.753008,399.718294,0.000000,0.000000,0.000000,0.000000,0.000000,59.411653,121.862829,0.000000
simulations/P2-T5-X85/2,22605,0.000000,-4419.568800,56.428812,0.000000,0.000000,0.000000,0.000000,0.000000,0.538421,3.096704,0.000000,443187.344370,27250.859536,398.942411,0.000000,0.000000,0.000000,0.000000,0.000000,59.461579,121.903296,0.000000
simulations/P3-T5-X85/1,21708,0.000000,-8735.824190,113.929485,0.000000,0.000000,0.000000,0.000000,0.000000,1.055970,6.205178,0.000000,218563.692637,17775.722263,798.246854,0.000000,0.000000,0.000000,0.000000,0.000000,58.944030,118.794822,0.000000
simulations/P3-T5-X85/2,21804,0.000000,-9109.875442,115.793571,0.000000,0.000000,0.000000,0.000000,0.000000,1.102091,6.281600,0.000000,218890.457415,17876.767410,799.473858,0.000000,0.000000,0.000000,0.000000,0.000000,58.897909,118.718400,0.000000
simulations/P0-T6-X85/1,23748,0.000000,-565.703941,11.543128,0.000000,0.000000,0.000000,0.000000,0.000000,0.058152,0.627000,0.000000,2017751.254498,37983.142959,100.007751,0.000000,0.000000,0.000000,0.000000,0.000000,59.941848,124.373000,0.000000
simulations/P0-T6-X85/2,21682,0.000000,-496.725505,11.688333,0.000000,0.000000,0.000000,0.000000,0.000000,0.046905,0.622821,0.000000,2022364.356796,37825.567152,100.051108,0.000000,0.000000,0.000000,0.000000,0.000000,59.953095,124.377179,0.000000
simulations/P1-T6-X85/1,22068,0.000000,-1074.788181,24.053499,0.000000,0.000000,0.000000,0.000000,0.000000,0.106172,1.276509,0.000000,1008571.261721,35940.479019,200.028666,0.000000,0.000000,0.000000,0.000000,0.000000,59.893828,123.723491,0.000000
simulations/P1-T6-X85/2,21810,0.000000,-1059.703989,23.763505,0.000000,0.000000,0.000000,0.000000,0.000000,0.102247,1.265750,0.000000,1008498.653208,36056.848968,200.382659,0.000000,0.000000,0.000000,0.000000,0.000000,59.897753,123.734250,0.000000
simulations/P2-T6-X85/1,21989,0.000000,-2115.605746,47.700914,0.000000,0.000000,0.000000,0.000000,0.000000,0.202147,2.534585,0.000000,503809.941202,32108.558688,399.775592,0.000000,0.000000,0.000000,0.000000,0.000000,59.797853,122.465415,0.000000
simulations/P2-T6-X85/2,22732,0.000000,-2112.243163,48.441307,0.000000,0.000000,0.000000,0.000000,0.000000,0.207945,2.549226,0.000000,503936.533156,32121.183266,400.014416,0.000000,0.000000,0.000000,0.000000,0.000000,59.792055,122.450774,0.000000
simulations/P3-T6-X85/1,20622,0.000000,-4072.158328,97.243314,0.000000,0.000000,0.000000,0.000000,0.000000,0.377655,5.144845,0.000000,251392.159522,24672.489686,798.231059,0.000000,0.000000,0.000000,0.000000,0.000000,59.622345,119.855155,0.000000
simulations/P3-T6-X85/2,20210,0.000000,-4220.979578,98.923021,0.000000,0.000000,0.000000,0.000000,0.000000,0.380802,5.240673,0.000000,250824.454298,24622.745527,804.050663,0.000000,0.000000,0.000000,0.000000,0.000000,59.619198,119.759327,0.000000
simulations/P0-T7-X85/1,24100,0.000000,-278.322301,10.453431,0.000000,0.000000,0.000000,0.000000,0.000000,0.018631,0.513320,0.000000,2313794.995904,42047.866929,100.054511,0.000000,0.000000,0.000000,0.000000,0.000000,59.981369,124.486680,0.000000
simulations/P0-T7-X85/2,22962,0.000000,-272.219022,10.619659,0.000000,0.000000,0.000000,0.000000,0.000000,0.017551,0.514372,0.000000,2316026.376878,41857.451267,99.817651,0.000000,0.000000,0.000000,0.000000,0.000000,59.982449,124.485628,0.000000
simulations/P1-T7-X85/1,23647,0.000000,-532.113396,21.437196,0.000000,0.000000,0.000000,0.000000,0.000000,0.032647,1.037129,0.000000,1158707.987624,40544.275807,199.702102,0.000000,0.000000,0.000000,0.000000,0.000000,59.967353,123.962871,0.000000
simulations/P1-T7-X85/2,23754,0.000000,-547.645721,21.309156,0.000000,0.000000,0.000000,0.000000,0.000000,0.035068,1.035615,0.000000,1158102.572600,40369.055780,199.881839,0.000000,0.000000,0.000000,0.000000,0.000000,59.964932,123.964385,0.000000
simulations/P2-T7-X85/1,21735,0.000000,-1100.495641,43.039693,0.000000,0.000000,0.000000,0.000000,0.000000,0.070393,2.067357,0.000000,581522.370294,37418.212606,398.636761,0.000000,0.000000,0.000000,0.000000,0.000000,59.929607,122.932643,0.000000
simulations/P2-T7-X85/2,22553,0.000000,-1123.352860,43.232626,0.000000,0.000000,0.000000,0.000000,0.000000,0.072052,2.080433,0.000000,578345.571923,37408.306301,400.913958,0.000000,0.000000,0.000000,0.000000,0.000000,59.927948,122.919567,0.000000
simulations/P3-T7-X85/1,21069,0.000000,-2157.399366,86.556951,0.000000,0.000000,0.000000,0.000000,0.000000,0.131805,4.195880,0.000000,290504.819312,31392.508444,801.147145,0.000000,0.000000,0.000000,0.000000,0.000000,59.868195,120.804120,0.000000
simulations/P3-T7-X85/2,22646,0.000000,-2096.209765,85.537138,0.000000,0.000000,0.000000,0.000000,0.000000,0.124834,4.147002,0.000000,291520.060779,31543.592025,799.898335,0.000000,0.000000,0.000000,0.000000,0.000000,59.875166,120.852998,0.000000
simulations/P0-T0-X86/1,44766,0.000000,-9789.479698,23.670797,0.000000,0.000000,0.000000,0.000000,0.000000,0.677233,0.000000,1.693741,32436007.512360,8814.661712,2.496022,0.000000,0.000000,0.000000,0.000000,0.000000,19.322767,0.000000,110.306259
simulations/P0-T0-X86/2,53081,0.000000,-10257.579333,24.004848,0.000000,0.000000,0.000000,0.000000,0.000000,0.741923,0.000000,1.702813,32385173.246149,8835.940651,2.500362,0.000000,0.000000,0.000000,0.000000,0.000000,19.258077,0.000000,110.297187
simulations/P1-T0-X86/1,49198,0.000000,-18066.523745,44.410562,0.000000,0.000000,0.000000,0.000000,0.000000,1.135026,0.000000,3.368674,15929347.805784,8482.192664,4.993643,0.000000,0.000000,0.000000,0.000000,0.000000,18.864974,0.000000,108.631326
simulations/P1-T0-X86/2,49899,0.000000,-19694.434914,46.045769,0.000000,0.000000,0.000000,0.000000,0.000000,1.414137,0.000000,3.279004,15906400.677086,8386.049494,5.001854,0.000000,0.000000,0.000000,0.000000,0.000000,18.585863,0.000000,108.720996
simulations/P2-T0-X86/1,52003,0.000000,-35855.420853,85.741782,0.000000,0.000000,0.000000,0.000000,0.000000,2.352403,0.000000,6.439398,7684419.133333,7709.935523,9.998066,0.000000,0.000000,0.000000,0.000000,0.000000,17.647597,0.000000,105.560602
simulations/P2-T0-X86/2,47300,0.000000,-35857.166262,85.137019,0.000000,0.000000,0.000000,0.000000,0.000000,2.398288,0.000000,6.321776,7708986.582545,7698.669068,9.980626,0.000000,0.000000,0.000000,0.000000,0.000000,17.601712,0.000000,105.678224
simulations/P3-T0-X86/1,57994,0.000000,-66773.777318,154.226549,0.000000,0.000000,0.000000,0.000000,0.000000,4.411612,0.000000,11.725489,3610212.825697,6349.521973,19.989118,0.000000,0.000000,0.000000,0.000000,0.000000,15.588388,0.000000,100.274511
simulations/P3-T0-X86/2,49869,0.000000,-64777.396298,154.290236,0.000000,0.000000,0.000000,0.000000,0.000000,4.145842,0.000000,11.740881,3618299.319467,6488.472736,19.986156,0.000000,0.000000,0.000000,0.000000,0.000000,15.854158,0.000000,100.259119
simulations/P0-T1-X86/1,51252,0.000000,-8571.445681,24.468496,0.000000,0.000000,0.000000,0.000000,0.000000,0.415886,0.000000,1.902794,17480208.460502,9371.291758,5.007059,0.000000,0.000000,0.000000,0.000000,0.000000,19.584114,0.000000,110.097206
simulations/P0-T1-X86/2,46329,0.000000,-8427.321345,24.789413,0.000000,0.000000,0.000000,0.000000,0.000000,0.397008,0.000000,1.913445,17456792.297229,9362.014768,5.003252,0.000000,0.000000,0.000000,0.000000,0.000000,19.602992,0.000000,110.086555
simulations/P1-T1-X86/1,42685,0.000000,-17254.256171,49.523755,0.000000,0.000000,0.000000,0.000000,0.000000,0.872930,0.000000,3.740775,8580861.331579,8910.450053,9.985007,0.000000,0.000000,0.000000,0.000000,0.000000,19.127070,0.000000,108.259225
simulations/P1-T1-X86/2,52922,0.000000,-16590.362062,48.673628,0.000000,0.000000,0.000000,0.000000,0.000000,0.753222,0.000000,3.778712,8572352.135289,8935.057844,9.986178,0.000000,0.000000,0.000000,0.000000,0.000000,19.246778,0.000000,108.221288
simulations/P2-T1-X86/1,53077,0.000000,-30620.150761,90.250661,0.000000,0.000000,0.000000,0.000000,0.000000,1.320233,0.000000,7.148275,4148682.521189,8261.177570,19.963913,0.000000,0.000000,0.000000,0.000000,0.000000,18.679767,0.000000,104.851725
simulations/P2-T1-X86/2,43422,0.000000,-31018.153146,91.643935,0.000000,0.000000,0.000000,0.000000,0.000000,1.363134,0.000000,7.205080,4142327.569521,8200.750682,19.992567,0.000000,0.000000,0.000000,0.000000,0.000000,18.636866,0.000000,104.794920
simulations/P3-T1-X86/1,55042,0.000000,-57616.045057,167.457972,0.000000,0.000000,0.000000,0.000000,0.000000,2.627630,0.000000,13.017223,1943939.825486,6842.487210,39.885564,0.000000,0.000000,0.000000,0.000000,0.000000,17.372370,0.000000,98.982777
simulations/P3-T1-X86/2,55682,0.000000,-58595.087468,168.422503,0.000000,0.000000,0.000000,0.000000,0.000000,2.765328,0.000000,13.035272,1941086.695966,6770.936662,39.949159,0.000000,0.000000,0.000000,0.000000,0.000000,17.234672,0.000000,98.964728
simulations/P0-T2-X86/1,53828,0.000000,-9476.314784,32.325000,0.000000,0.000000,0.000000,0.000000,0.000000,0.315338,0.000000,2.473025,8369229.683825,9651.475318,11.245527,0.000000,0.000000,0.000000,0.000000,0.000000,19.684662,0.000000,109.526975
simulations/P0-T2-X86/2,44757,0.000000,-9367.265930,32.132586,0.000000,0.000000,0.000000,0.000000,0.000000,0.296713,0.000000,2.475523,8367419.334225,9669.634938,11.263063,0.000000,0.000000,0.000000,0.000000,0.000000,19.703287,0.000000,109.524477
simulations/P1-T2-X86/1,57347,0.000000,-18099.077640,62.089813,0.000000,0.000000,0.000000,0.000000,0.000000,0.562279,0.000000,4.791846,4089597.823833,9037.576820,22.538664,0.000000,0.000000,0.000000,0.000000,0.000000,19.437721,0.000000,107.208154
simulations/P1-T2-X86/2,46501,0.000000,-17614.904871,61.422696,0.000000,0.000000,0.000000,0.000000,0.000000,0.505860,0.000000,4.755661,4093865.234528,9118.507684,22.505505,0.000000,0.000000,0.000000,0.000000,0.000000,19.494140,0.000000,107.244339
simulations/P2-T2-X86/1,50194,0.000000,-33794.946657,116.268641,0.000000,0.000000,0.000000,0.000000,0.000000,1.021238,0.000000,8.975754,1961483.291981,7997.083705,45.070884,0.000000,0.000000,0.000000,0.000000,0.000000,18.978762,0.000000,103.024246
simulations/P2-T2-X86/2,47362,0.000000,-33738.104504,116.350383,0.000000,0.000000,0.000000,0.000000,0.000000,1.058507,0.000000,8.888898,1962704.773354,7991.215738,45.021745,0.000000,0.000000,0.000000,0.000000,0.000000,18.941493,0.000000,103.111102
simulations/P3-T2-X86/1,58177,0.000000,-59582.513067,206.849418,0.000000,0.000000,0.000000,0.000000,0.000000,1.706791,0.000000,15.912027,912249.690779,6051.089134,90.025233,0.000000,0.000000,0.000000,0.000000,0.000000,18.293209,0.000000,96.087973
simulations/P3-T2-X86/2,52408,0.000000,-59590.857827,208.229957,0.000000,0.000000,0.000000,0.000000,0.000000,1.680545,0.000000,15.982503,910829.446592,6072.169485,90.041480,0.000000,0.000000,0.000000,0.000000,0.000000,18.319455,0.000000,96.017497
simulations/P0-T3-X86/1,44683,0.000000,-10635.699237,42.910723,0.000000,0.000000,0.000000,0.000000,0.000000,0.176264,0.000000,3.221315,3887019.456409,9863.160235,26.306381,0.000000,0.000000,0.000000,0.000000,0.000000,19.823736,0.000000,108.778685
simulations/P0-T3-X86/2,44077,0.000000,-10860.951996,44.024450,0.000000,0.000000,0.000000,0.000000,0.000000,0.186764,0.000000,3.260635,3887791.711737,9849.532588,26.240942,0.000000,0.000000,0.000000,0.000000,0.000000,19.813236,0.000000,108.739365
simulations/P1-T3-X86/1,45030,0.000000,-20373.879649,82.577777,0.000000,0.000000,0.000000,0.000000,0.000000,0.322585,0.000000,6.173440,1891145.102048,8900.110704,52.473057,0.000000,0.000000,0.000000,0.000000,0.000000,19.677415,0.000000,105.826560
simulations/P1-T3-X86/2,45204,0.000000,-20620.874498,83.129570,0.000000,0.000000,0.000000,0.000000,0.000000,0.375586,0.000000,6.135873,1893771.597769,8800.920556,52.471266,0.000000,0.000000,0.000000,0.000000,0.000000,19.624414,0.000000,105.864127
simulations/P2-T3-X86/1,55583,0.000000,-38208.145323,155.216702,0.000000,0.000000,0.000000,0.000000,0.000000,0.656280,0.000000,11.430203,898561.893625,6946.235869,104.880583,0.000000,0.000000,0.000000,0.000000,0.000000,19.343720,0.000000,100.569797
simulations/P2-T3-X86/2,52134,0.000000,-39245.635453,157.225999,0.000000,0.000000,0.000000,0.000000,0.000000,0.792822,0.000000,11.440039,895686.553540,6913.893976,105.279097,0.000000,0.000000,0.000000,0.000000,0.000000,19.207178,0.000000,100.559961
simulations/P3-T3-X86/1,51278,0.000000,-68206.159172,275.704421,0.000000,0.000000,0.000000,0.000000,0.000000,1.357132,0.000000,19.817817,408063.870380,3400.122785,209.978476,0.000000,0.000000,0.000000,0.000000,0.000000,18.642868,0.000000,92.182183
simulations/P3-T3-X86/2,47486,0.000000,-66801.060334,272.068404,0.000000,0.000000,0.000000,0.000000,0.000000,1.236596,0.000000,19.597776,410623.417616,3443.844273,209.707461,0.000000,0.000000,0.000000,0.000000,0.000000,18.763404,0.000000,92.402224
simulations/P0-T4-X86/1,57419,0.000000,-20608.006282,96.063655,0.000000,0.000000,0.000000,0.000000,0.000000,0.207092,0.000000,6.609868,1085513.020480,8416.780945,100.143238,0.000000,0.000000,0.000000,0.000000,0.000000,19.792908,0.000000,105.390132
simulations/P0-T4-X86/2,48350,0.000000,-20859.694618,96.060624,0.000000,0.000000,0.000000,0.000000,0.000000,0.255657,0.000000,6.588521,1086935.027293,8432.006821,100.364336,0.000000,0.000000,0.000000,0.000000,0.000000,19.744343,0.000000,105.411479
simulations/P1-T4-X86/1,44192,0.000000,-38296.680811,179.083702,0.000000,0.000000,0.000000,0.000000,0.000000,0.386133,0.000000,12.251312,512481.464852,5483.388942,200.985350,0.000000,0.000000,0.000000,0.000000,0.000000,19.613867,0.000000,99.748688
simulations/P1-T4-X86/2,48816,0.000000,-38483.423445,179.618255,0.000000,0.000000,0.000000,0.000000,0.000000,0.380203,0.000000,12.297505,513193.483467,5488.990641,199.561658,0.000000,0.000000,0.000000,0.000000,0.000000,19.619797,0.000000,99.702495
simulations/P2-T4-X86/1,48581,0.000000,-65688.817418,311.929567,0.000000,0.000000,0.000000,0.000000,0.000000,0.609765,0.000000,20.936127,233217.070663,-6.249976,400.589780,0.000000,0.000000,0.000000,0.000000,0.000000,19.390235,0.000000,91.063873
