Temperature,Pressure_id,Init mol 0,Init mol 1,Init mol 2,Init mol 3,Init mol 4,Init mol 5,Init mol 6,Init mol 7,Cycles,Box 0 volume,Box 0 energy,Box 0 pressure,Box 0 mol 0,Box 0 mol 1,Box 0 mol 2,Box 0 mol 3,Box 0 mol 4,Box 0 mol 5,Box 0 mol 6,Box 0 mol 7,Box 1 volume,Box 1 energy,Box 1 pressure,Box 1 mol 0,Box 1 mol 1,Box 1 mol 2,Box 1 mol 3,Box 1 mol 4,Box 1 mol 5,Box 1 mol 6,Box 1 mol 7
485,2,0.0,16.0,0.0,0.0,16.0,0.0,300.0,0.0,20388.5,0.0,-50596.740178,132.806582,0.0,0.032249,0.0,0.0,7.152759,0.0,5.3545275,0.0,715173.09339,-2422.4510605,305.0953955,0.0,15.967751,0.0,0.0,8.847241,0.0,294.6454725,0.0
485,2,0.0,48.0,0.0,0.0,16.0,0.0,100.0,0.0,27751.5,0.0,-29231.4051425,53.8374175,0.0,0.061674,0.0,0.0,4.2825185,0.0,0.820474,0.0,1626916.926923,-3942.8287265,64.89354750000001,0.0,47.938326,0.0,0.0,11.7174815,0.0,99.179526,0.0
485,2,0.0,16.0,0.0,0.0,48.0,0.0,0.0,30.0,41965.0,0.0,-68863.47504650001,115.6473895,0.0,0.012852,0.0,0.0,9.050149999999999,0.0,0.0,2.663825,2736282.2682155,-1953.2663069999999,19.9714815,0.0,15.987148000000001,0.0,0.0,38.94985,0.0,0.0,27.336175
485,2,0.0,16.0,0.0,0.0,16.0,0.0,0.0,90.0,49625.5,0.0,-33294.9606835,89.2878125,0.0,0.0096185,0.0,0.0,2.1183745,0.0,0.0,6.222716999999999,3807056.611272,-1104.9741275000001,20.0048055,0.0,15.9903815,0.0,0.0,13.8816255,0.0,0.0,83.77728300000001
485,2,0.0,48.0,0.0,0.0,16.0,0.0,0.0,30.0,37635.0,0.0,-27904.5285005,59.5600675,0.0,0.026717499999999998,0.0,0.0,2.9351755,0.0,0.0,2.6928729999999996,2916589.5817755,-2558.226158,19.996432,0.0,47.973282499999996,0.0,0.0,13.0648245,0.0,0.0,27.307127
485,2,0.0,16.0,0.0,0.0,0.0,48.0,100.0,0.0,25019.0,0.0,-54741.503495,86.5370485,0.0,0.0206965,0.0,0.0,0.0,8.175338,0.780126,0.0,1587586.1990275,15871.2697605,65.0047655,0.0,15.9793035,0.0,0.0,0.0,39.824662000000004,99.219874,0.0
485,2,0.0,16.0,0.0,0.0,0.0,16.0,300.0,0.0,19164.0,0.0,-35897.5428615,110.640338,0.0,0.05719249999999999,0.0,0.0,0.0,4.980395,5.5574255,0.0,718759.4373804999,2505.967434,304.68994050000003,0.0,15.9428075,0.0,0.0,0.0,11.019604999999999,294.4425745,0.0
485,2,0.0,48.0,0.0,0.0,0.0,16.0,100.0,0.0,26139.0,0.0,-18798.1713995,37.8781175,0.0,0.056803000000000006,0.0,0.0,0.0,2.7252515,0.8472955,0.0,1639072.369371,2188.664276,64.9298665,0.0,47.943197,0.0,0.0,0.0,13.274748500000001,99.1527045,0.0
485,2,0.0,16.0,0.0,0.0,0.0,48.0,0.0,30.0,30923.0,0.0,-40792.938251,75.91255050000001,0.0,0.0200205,0.0,0.0,0.0,4.898187,0.0,2.6681415,2846840.9863225,18440.181867,20.028643,0.0,15.979979499999999,0.0,0.0,0.0,43.101813,0.0,27.331858500000003
485,2,0.0,16.0,0.0,0.0,0.0,16.0,0.0,90.0,46273.5,0.0,-27900.368305999997,80.7823245,0.0,0.0044905,0.0,0.0,0.0,1.3319915,0.0,6.226775999999999,3832021.1108445004,5940.5221525,20.026951500000003,0.0,15.9955095,0.0,0.0,0.0,14.6680085,0.0,83.773224
485,2,0.0,48.0,0.0,0.0,0.0,16.0,0.0,30.0,38700.0,0.0,-19351.170991,46.293517,0.0,0.0446555,0.0,0.0,0.0,1.6356855000000001,0.0,2.6997595,2958248.7747600004,4272.144555000001,19.960916,0.0,47.955344499999995,0.0,0.0,0.0,14.364314499999999,0.0,27.3002405
485,2,0.0,16.0,0.0,0.0,0.0,0.0,300.0,30.0,20804.5,0.0,-21389.500517,110.7055955,0.0,0.022778,0.0,0.0,0.0,0.0,3.763242,6.372371,1062213.817056,-1554.404273,214.7922195,0.0,15.977222,0.0,0.0,0.0,0.0,296.236758,23.627629
485,2,0.0,16.0,0.0,0.0,0.0,0.0,100.0,90.0,37697.0,0.0,-24306.82626,89.6690605,0.0,0.0075245,0.0,0.0,0.0,0.0,0.4508345,7.8555845,2955491.233379,-991.879754,44.999094,0.0,15.992475500000001,0.0,0.0,0.0,0.0,99.5491655,82.14441550000001
485,2,0.0,48.0,0.0,0.0,0.0,0.0,100.0,30.0,31033.5,0.0,-11476.020936500001,46.5540315,0.0,0.0197525,0.0,0.0,0.0,0.0,0.6475655,3.6386345,2109551.0594234997,-2732.0107825,55.012363500000006,0.0,47.9802475,0.0,0.0,0.0,0.0,99.3524345,26.361365499999998
485,2,0.0,0.0,16.0,48.0,16.0,0.0,0.0,0.0,35725.0,0.0,-105861.929033,156.4802435,0.0,0.0,3.7217884999999997,10.3841565,3.141882,0.0,0.0,0.0,2084800.9918379998,-1922.174809,19.956879999999998,0.0,0.0,12.278211500000001,37.6158435,12.858118000000001,0.0,0.0,0.0
485,2,0.0,0.0,16.0,16.0,48.0,0.0,0.0,0.0,35458.0,0.0,-114683.7425345,150.45881550000001,0.0,0.0,3.7619059999999998,3.562935,9.9482365,0.0,0.0,0.0,2065348.9224125,-2304.3181635,20.0300395,0.0,0.0,12.238094,12.437065,38.0517635,0.0,0.0,0.0
485,2,0.0,0.0,48.0,16.0,16.0,0.0,0.0,0.0,37195.5,0.0,-126006.8112845,144.995442,0.0,0.0,11.1268925,3.474308,3.4449245,0.0,0.0,0.0,2025290.857874,-2718.7397195000003,20.016192500000002,0.0,0.0,36.8731075,12.525692,12.555075500000001,0.0,0.0,0.0
485,2,0.0,0.0,16.0,48.0,0.0,16.0,0.0,0.0,36386.5,0.0,-96547.77968549999,146.258545,0.0,0.0,3.5555325,10.531281,0.0,1.8214350000000001,0.0,0.0,2116803.486582,4833.564414,19.972182,0.0,0.0,12.4444675,37.468719,0.0,14.178564999999999,0.0,0.0
485,2,0.0,0.0,16.0,16.0,0.0,48.0,0.0,0.0,33548.5,0.0,-90024.59927949999,120.810037,0.0,0.0,3.7120125,3.7117955,0.0,6.221079,0.0,0.0,2173756.3615295,17417.551092499998,19.9624015,0.0,0.0,12.2879875,12.288204499999999,0.0,41.778921,0.0,0.0
485,2,0.0,0.0,48.0,16.0,0.0,16.0,0.0,0.0,38101.0,0.0,-113364.5990825,135.3503495,0.0,0.0,10.683888,3.5736404999999998,0.0,1.9909965,0.0,0.0,2088209.7240045,3878.934366,19.9784985,0.0,0.0,37.316112000000004,12.4263595,0.0,14.0090035,0.0,0.0
485,2,0.0,0.0,16.0,48.0,0.0,0.0,100.0,0.0,28106.0,0.0,-102067.3653715,166.441387,0.0,0.0,4.333332,12.657248,0.0,0.0,0.7307005,0.0,1512711.084113,-1656.8290625,64.8728255,0.0,0.0,11.666668,35.342752000000004,0.0,0.0,99.2692995,0.0
485,2,0.0,0.0,16.0,16.0,0.0,0.0,300.0,0.0,21307.5,0.0,-98753.553437,189.25912399999999,0.0,0.0,7.384602,7.4601105,0.0,0.0,4.779332,0.0,700199.0203765,-1272.81339,304.9485805,0.0,0.0,8.615397999999999,8.539889500000001,0.0,0.0,295.22066800000005,0.0
485,2,0.0,0.0,48.0,16.0,0.0,0.0,100.0,0.0,27542.0,0.0,-123035.69136649999,148.19198,0.0,0.0,13.051224,4.415334,0.0,0.0,0.702799,0.0,1503311.0221365,-2438.5352675000004,64.978336,0.0,0.0,34.948775999999995,11.584665999999999,0.0,0.0,99.297201,0.0
485,2,0.0,0.0,16.0,48.0,0.0,0.0,0.0,30.0,40951.0,0.0,-81900.76990750001,146.673179,0.0,0.0,3.1189175000000002,9.1846715,0.0,0.0,0.0,2.6329215,2638808.715045,-1377.5219275,20.0323045,0.0,0.0,12.8810825,38.8153285,0.0,0.0,0.0,27.367078499999998
485,2,0.0,0.0,16.0,16.0,0.0,0.0,0.0,90.0,51225.5,0.0,-52164.306523499996,116.8197595,0.0,0.0,2.6683304999999997,2.4524394999999997,0.0,0.0,0.0,6.0613195,3723105.8921225,-923.640936,19.9627255,0.0,0.0,13.3316695,13.5475605,0.0,0.0,0.0,83.9386805
485,2,0.0,0.0,48.0,16.0,0.0,0.0,0.0,30.0,39003.5,0.0,-92527.496583,133.839595,0.0,0.0,9.009116500000001,3.056319,0.0,0.0,0.0,2.5673684999999997,2630432.497466,-1958.5892885,20.058571,0.0,0.0,38.990883499999995,12.943681,0.0,0.0,0.0,27.4326315
485,2,0.0,0.0,16.0,0.0,48.0,16.0,0.0,0.0,38260.0,0.0,-106432.6505565,137.7484335,0.0,0.0,3.6547785,0.0,9.769158000000001,2.028548,0.0,0.0,2113732.5690225,4025.737028,20.0033645,0.0,0.0,12.345221500000001,0.0,38.230841999999996,13.971452,0.0,0.0
485,2,0.0,0.0,16.0,0.0,16.0,48.0,0.0,0.0,35766.0,0.0,-90418.6156025,117.94380799999999,0.0,0.0,3.744978,0.0,3.3321255,5.998950000000001,0.0,0.0,2183288.665685,17262.291079000002,20.0838445,0.0,0.0,12.255022,0.0,12.6678745,42.00105,0.0,0.0
485,2,0.0,0.0,48.0,0.0,16.0,16.0,0.0,0.0,35957.0,0.0,-123734.23786299999,131.221492,0.0,0.0,11.797592999999999,0.0,3.021322,2.129036,0.0,0.0,2059308.6000325,3567.7281265,19.872303000000002,0.0,0.0,36.202406999999994,0.0,12.978677999999999,13.870964,0.0,0.0
485,2,0.0,0.0,16.0,0.0,48.0,0.0,100.0,0.0,28616.5,0.0,-124008.2713925,158.75681600000001,0.0,0.0,4.9856195,0.0,12.8099425,0.0,0.70709,0.0,1499446.238637,-2181.437889,64.868198,0.0,0.0,11.0143805,0.0,35.190057499999995,0.0,99.29291,0.0
485,2,0.0,0.0,16.0,0.0,16.0,0.0,300.0,0.0,21897.0,0.0,-107811.26711300001,187.911125,0.0,0.0,7.529392,0.0,7.236371500000001,0.0,4.700423000000001,0.0,700523.043393,-1442.414344,305.1597865,0.0,0.0,8.470608,0.0,8.7636285,0.0,295.299577,0.0
485,2,0.0,0.0,48.0,0.0,16.0,0.0,100.0,0.0,28862.0,0.0,-137565.483794,150.8854035,0.0,0.0,14.3145035,0.0,4.311012,0.0,0.684481,0.0,1490458.7638504999,-2542.0314215,64.84873400000001,0.0,0.0,33.6854965,0.0,11.688988,0.0,99.315519,0.0
485,2,0.0,0.0,16.0,0.0,48.0,0.0,0.0,30.0,37839.0,0.0,-87533.0139145,134.8912215,0.0,0.0,2.9640635,0.0,8.535048,0.0,0.0,2.6166954999999996,2659134.927159,-1858.6699785,19.9629875,0.0,0.0,13.0359365,0.0,39.464952,0.0,0.0,27.3833045
485,2,0.0,0.0,16.0,0.0,16.0,0.0,0.0,90.0,53818.0,0.0,-53311.471012,114.703573,0.0,0.0,2.6673055,0.0,2.1945615,0.0,0.0,6.070131,3729486.0946359998,-1015.935643,20.000432,0.0,0.0,13.332694499999999,0.0,13.805438500000001,0.0,0.0,83.929869
485,2,0.0,0.0,48.0,0.0,16.0,0.0,0.0,30.0,37332.0,0.0,-99330.5090585,134.552909,0.0,0.0,9.263587999999999,0.0,3.186623,0.0,0.0,2.559259,2619951.356239,-2164.0815409999996,19.960226,0.0,0.0,38.736412,0.0,12.813377,0.0,0.0,27.440741
485,2,0.0,0.0,16.0,0.0,0.0,48.0,100.0,0.0,26111.0,0.0,-92482.252243,119.7329325,0.0,0.0,4.9044620000000005,0.0,0.0,8.251243500000001,0.759137,0.0,1539903.8747875001,16275.923747,64.88850500000001,0.0,0.0,11.095538000000001,0.0,0.0,39.7487565,99.24086299999999,0.0
485,2,0.0,0.0,16.0,0.0,0.0,16.0,300.0,0.0,19172.0,0.0,-95782.705935,164.497434,0.0,0.0,8.1840095,0.0,0.0,4.7919754999999995,4.821675,0.0,703736.9700855,3709.3948090000004,305.22323600000004,0.0,0.0,7.8159905,0.0,0.0,11.2080245,295.178325,0.0
485,2,0.0,0.0,48.0,0.0,0.0,16.0,100.0,0.0,25792.5,0.0,-121513.51974049999,134.28702349999998,0.0,0.0,13.703113,0.0,0.0,2.632727,0.7105870000000001,0.0,1509657.4186075,3585.8980935,65.0180205,0.0,0.0,34.296887,0.0,0.0,13.367273,99.289413,0.0
485,2,0.0,0.0,16.0,0.0,0.0,48.0,0.0,30.0,34554.0,0.0,-67884.0246265,105.8424395,0.0,0.0,3.4119725,0.0,0.0,5.078001,0.0,2.6662285,2736422.9677735,18567.415295,19.968695,0.0,0.0,12.588027499999999,0.0,0.0,42.921999,0.0,27.333771499999997
485,2,0.0,0.0,16.0,0.0,0.0,16.0,0.0,90.0,42052.0,0.0,-50093.7048545,108.450839,0.0,0.0,2.9521235,0.0,0.0,1.378515,0.0,6.0698799999999995,3739217.2834555004,6020.2763805,20.00679,0.0,0.0,13.047876500000001,0.0,0.0,14.621485,0.0,83.93011999999999
485,2,0.0,0.0,48.0,0.0,0.0,16.0,0.0,30.0,38950.0,0.0,-90680.50124350001,122.679343,0.0,0.0,9.4384735,0.0,0.0,1.7301505000000001,0.0,2.5562565,2655868.565603,4578.5853050000005,20.013138499999997,0.0,0.0,38.5615265,0.0,0.0,14.2698495,0.0,27.4437435
485,2,0.0,0.0,16.0,0.0,0.0,0.0,300.0,30.0,23250.5,0.0,-62712.2037,155.411297,0.0,0.0,5.657819,0.0,0.0,0.0,3.469073,5.988326,1046059.482772,-1086.3975384999999,214.9892855,0.0,0.0,10.342181,0.0,0.0,0.0,296.530927,24.011674
485,2,0.0,0.0,16.0,0.0,0.0,0.0,100.0,90.0,39628.5,0.0,-47964.346286500004,120.115791,0.0,0.0,3.2275264999999997,0.0,0.0,0.0,0.4292495,7.6521175,2913381.408447,-870.113638,44.9384225,0.0,0.0,12.7724735,0.0,0.0,0.0,99.5707505,82.3478825
485,2,0.0,0.0,48.0,0.0,0.0,0.0,100.0,30.0,33461.0,0.0,-98392.588217,138.976691,0.0,0.0,11.687283,0.0,0.0,0.0,0.5721115,3.2581835,1980833.7360395,-1871.9873710000002,55.048997,0.0,0.0,36.312717000000006,0.0,0.0,0.0,99.4278885,26.7418165
485,2,0.0,0.0,0.0,16.0,48.0,16.0,0.0,0.0,35210.0,0.0,-95731.529114,137.717783,0.0,0.0,0.0,3.5155754999999997,9.491854,1.965946,0.0,0.0,2143095.4631295,4504.581652000001,19.938456000000002,0.0,0.0,0.0,12.4844245,38.508145999999996,14.034054,0.0,0.0
485,2,0.0,0.0,0.0,16.0,16.0,48.0,0.0,0.0,34777.0,0.0,-79658.701275,114.9893525,0.0,0.0,0.0,3.6084655,3.2459689999999997,5.735809,0.0,0.0,2211548.3511465,17858.5896065,19.9735625,0.0,0.0,0.0,12.391534499999999,12.754031,42.264191,0.0,0.0
485,2,0.0,0.0,0.0,48.0,16.0,16.0,0.0,0.0,34660.5,0.0,-91042.6098465,146.045885,0.0,0.0,0.0,10.314136999999999,3.1936125,2.0163529999999996,0.0,0.0,2134264.7677375004,4911.045423,20.0317595,0.0,0.0,0.0,37.685863,12.8063875,13.983647,0.0,0.0
485,2,0.0,0.0,0.0,16.0,48.0,0.0,100.0,0.0,29896.0,0.0,-106792.211635,159.5148735,0.0,0.0,0.0,4.345346,12.3680045,0.0,0.7488525,0.0,1513578.721323,-1877.8100960000002,64.940173,0.0,0.0,0.0,11.654654,35.6319955,0.0,99.2511475,0.0
485,2,0.0,0.0,0.0,16.0,16.0,0.0,300.0,0.0,20540.5,0.0,-93083.701933,197.052842,0.0,0.0,0.0,7.5814765,7.3658885000000005,0.0,4.752749,0.0,700278.0949365001,-1131.3466435,304.868011,0.0,0.0,0.0,8.4185235,8.6341115,0.0,295.247251,0.0
485,2,0.0,0.0,0.0,48.0,16.0,0.0,100.0,0.0,29904.0,0.0,-99353.97961750001,171.45232149999998,0.0,0.0,0.0,12.954859500000001,4.198060999999999,0.0,0.741926,0.0,1510803.5133914999,-1490.1787410000002,65.1474245,0.0,0.0,0.0,35.0451405,11.801939,0.0,99.258074,0.0
485,2,0.0,0.0,0.0,16.0,48.0,0.0,0.0,30.0,38771.0,0.0,-82894.1373795,140.4372965,0.0,0.0,0.0,3.0252540000000003,8.6725015,0.0,0.0,2.629035,2655392.037317,-1531.165786,20.011577,0.0,0.0,0.0,12.974746,39.3274985,0.0,0.0,27.370964999999998
485,2,0.0,0.0,0.0,16.0,16.0,0.0,0.0,90.0,53173.0,0.0,-48563.8614985,116.660942,0.0,0.0,0.0,2.570586,2.32852,0.0,0.0,6.151907,3723624.7452575,-851.042209,19.9939085,0.0,0.0,0.0,13.429414000000001,13.671479999999999,0.0,0.0,83.848093
485,2,0.0,0.0,0.0,48.0,16.0,0.0,0.0,30.0,40739.5,0.0,-75694.2039625,144.00369999999998,0.0,0.0,0.0,8.934065,2.807424,0.0,0.0,2.61651,2667685.4339285,-1272.9792165,19.974729,0.0,0.0,0.0,39.065934999999996,13.192575999999999,0.0,0.0,27.383490000000002
485,2,0.0,0.0,0.0,16.0,0.0,48.0,100.0,0.0,25333.0,0.0,-76508.856873,121.237925,0.0,0.0,0.0,4.641348,0.0,7.651668,0.7570600000000001,0.0,1549893.849194,16998.3553465,65.24160599999999,0.0,0.0,0.0,11.358652,0.0,40.348332,99.24294,0.0
485,2,0.0,0.0,0.0,16.0,0.0,16.0,300.0,0.0,19934.0,0.0,-75253.020221,173.7869325,0.0,0.0,0.0,7.68886,0.0,4.645581,4.995086499999999,0.0,705203.8812899999,4023.8848765000002,304.767871,0.0,0.0,0.0,8.31114,0.0,11.354419,295.0049135,0.0
485,2,0.0,0.0,0.0,48.0,0.0,16.0,100.0,0.0,27890.5,0.0,-87227.108755,156.5180515,0.0,0.0,0.0,13.3452115,0.0,2.105957,0.7382455,0.0,1528035.3765475,5009.9194655,64.9446285,0.0,0.0,0.0,34.654788499999995,0.0,13.894043,99.2617545,0.0
485,2,0.0,0.0,0.0,16.0,0.0,48.0,0.0,30.0,33958.5,0.0,-60207.389202,108.58927700000001,0.0,0.0,0.0,3.2962495,0.0,5.081753,0.0,2.6916575,2755017.1919355,18923.9773765,20.024527,0.0,0.0,0.0,12.7037505,0.0,42.918246999999994,0.0,27.308342500000002
485,2,0.0,0.0,0.0,16.0,0.0,16.0,0.0,90.0,45479.0,0.0,-40226.5320535,104.041088,0.0,0.0,0.0,2.4966739999999996,0.0,1.164151,0.0,6.1543675,3760970.4728340004,6294.7865595,20.0179615,0.0,0.0,0.0,13.503326000000001,0.0,14.835849,0.0,83.8456325
485,2,0.0,0.0,0.0,48.0,0.0,16.0,0.0,30.0,37596.0,0.0,-68620.4951725,133.956145,0.0,0.0,0.0,9.08038,0.0,1.6459985000000001,0.0,2.5808590000000002,2695433.8643044997,5610.878986,20.0123395,0.0,0.0,0.0,38.91962,0.0,14.354001499999999,0.0,27.419141
485,2,0.0,0.0,0.0,16.0,0.0,0.0,300.0,30.0,22464.5,0.0,-54654.951606999995,170.1170415,0.0,0.0,0.0,6.347856999999999,0.0,0.0,3.473852,5.9270305,1044624.0973745,-837.0583160000001,214.8232275,0.0,0.0,0.0,9.652143,0.0,0.0,296.52614800000003,24.0729695
485,2,0.0,0.0,0.0,16.0,0.0,0.0,100.0,90.0,41552.5,0.0,-39886.103482000006,119.0513945,0.0,0.0,0.0,2.9571155,0.0,0.0,0.4511065,7.6466975,2916729.4332175,-722.521078,44.9364085,0.0,0.0,0.0,13.0428845,0.0,0.0,99.54889349999999,82.3533025
485,2,0.0,0.0,0.0,48.0,0.0,0.0,100.0,30.0,30196.0,0.0,-72912.577876,158.700306,0.0,0.0,0.0,11.3694595,0.0,0.0,0.5942810000000001,3.3483525,1989831.042079,-1045.186549,54.969651999999996,0.0,0.0,0.0,36.630540499999995,0.0,0.0,99.405719,26.651647500000003
485,2,0.0,0.0,0.0,0.0,16.0,48.0,100.0,0.0,24311.5,0.0,-84455.717702,121.387958,0.0,0.0,0.0,0.0,4.5808015,8.0024985,0.7394365,0.0,1549602.3784645,16612.789244,64.9755935,0.0,0.0,0.0,0.0,11.4191985,39.9975015,99.26056349999999,0.0
485,2,0.0,0.0,0.0,0.0,16.0,16.0,300.0,0.0,20144.5,0.0,-78523.831425,167.1428835,0.0,0.0,0.0,0.0,6.9353955,4.5057355,5.082553,0.0,706428.793174,3824.4618565,305.1587915,0.0,0.0,0.0,0.0,9.0646045,11.4942645,294.91744700000004,0.0
485,2,0.0,0.0,0.0,0.0,48.0,16.0,100.0,0.0,27461.5,0.0,-102812.4975325,145.911192,0.0,0.0,0.0,0.0,12.9632035,2.327323,0.740151,0.0,1525450.1871705,4308.3138500000005,64.92644000000001,0.0,0.0,0.0,0.0,35.0367965,13.672677,99.259849,0.0
485,2,0.0,0.0,0.0,0.0,16.0,48.0,0.0,30.0,37052.0,0.0,-59163.814211000004,102.108993,0.0,0.0,0.0,0.0,2.8407625000000003,4.817091,0.0,2.6709825,2772589.6412110003,18869.750641,19.9814505,0.0,0.0,0.0,0.0,13.1592375,43.182909,0.0,27.3290175
485,2,0.0,0.0,0.0,0.0,16.0,16.0,0.0,90.0,42835.5,0.0,-44314.953338,105.0347345,0.0,0.0,0.0,0.0,2.5367675,1.263136,0.0,6.186491,3759628.9786555003,6154.9994289999995,19.9551255,0.0,0.0,0.0,0.0,13.4632325,14.736864,0.0,83.813509
485,2,0.0,0.0,0.0,0.0,48.0,16.0,0.0,30.0,35537.0,0.0,-78193.740744,128.395711,0.0,0.0,0.0,0.0,8.894413499999999,1.5785195,0.0,2.648715,2687331.961649,5182.5960645,20.024113,0.0,0.0,0.0,0.0,39.1055865,14.421480500000001,0.0,27.351285
485,2,0.0,0.0,0.0,0.0,16.0,0.0,300.0,30.0,22213.0,0.0,-60052.0204665,163.495969,0.0,0.0,0.0,0.0,5.97998,0.0,3.5314674999999998,5.987985,1045239.7887655001,-961.077346,214.8674235,0.0,0.0,0.0,0.0,10.020019999999999,0.0,296.46853250000004,24.012014999999998
485,2,0.0,0.0,0.0,0.0,16.0,0.0,100.0,90.0,41588.5,0.0,-41942.947765000004,115.507484,0.0,0.0,0.0,0.0,2.7343105,0.0,0.4377365,7.657557499999999,2918992.4271585,-801.432494,44.99203,0.0,0.0,0.0,0.0,13.2656895,0.0,99.5622635,82.3424425
485,2,0.0,0.0,0.0,0.0,48.0,0.0,100.0,30.0,30596.0,0.0,-80316.33138399999,143.03985649999998,0.0,0.0,0.0,0.0,10.4172495,0.0,0.591793,3.3601345,1999160.8167985,-1484.8713604999998,54.923938500000006,0.0,0.0,0.0,0.0,37.5827505,0.0,99.408207,26.6398655
485,2,0.0,0.0,0.0,0.0,0.0,16.0,300.0,30.0,20744.0,0.0,-44483.3852285,143.281906,0.0,0.0,0.0,0.0,0.0,3.5286095,3.6347424999999998,6.278195,1051463.4162845002,4865.0896434999995,214.90100999999999,0.0,0.0,0.0,0.0,0.0,12.4713905,296.3652575,23.721805
485,2,0.0,0.0,0.0,0.0,0.0,16.0,100.0,90.0,36787.5,0.0,-34585.818562500004,105.192791,0.0,0.0,0.0,0.0,0.0,1.5587655,0.4417445,7.8441405,2933038.62715,6127.5433125,44.937788999999995,0.0,0.0,0.0,0.0,0.0,14.4412345,99.5582555,82.15585949999999
485,2,0.0,0.0,0.0,0.0,0.0,48.0,100.0,30.0,28577.5,0.0,-55416.4591095,107.807287,0.0,0.0,0.0,0.0,0.0,6.682224,0.60443,3.5146415,2038370.716238,18105.42269,54.9450675,0.0,0.0,0.0,0.0,0.0,41.317776,99.39556999999999,26.4853585
485,3,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35843.5,0.0,-39714.903901,74.013405,5.641399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151945.8200015,-8734.6657715,39.855269,74.358601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,3,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,37339.5,0.0,-449.463293,0.8550655,0.0,0.0812905,0.0,0.0,0.0,0.0,0.0,0.0,1226216.134968,-9191.29741,40.087701499999994,0.0,79.9187095,0.0,0.0,0.0,0.0,0.0,0.0
485,3,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,41250.5,0.0,-212873.5116815,155.429136,0.0,0.0,28.030534,0.0,0.0,0.0,0.0,0.0,802813.0260735,-6069.304838,40.066587,0.0,0.0,51.969466,0.0,0.0,0.0,0.0,0.0
485,3,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,45102.5,0.0,-138115.063888,234.73593549999998,0.0,0.0,0.0,25.220960499999997,0.0,0.0,0.0,0.0,894719.5074695,-2532.425771,40.0522445,0.0,0.0,0.0,54.779039499999996,0.0,0.0,0.0,0.0
485,3,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,38518.0,0.0,-170138.19205349998,205.77274599999998,0.0,0.0,0.0,0.0,25.284350500000002,0.0,0.0,0.0,875527.0270765,-4238.7576850000005,39.989565,0.0,0.0,0.0,0.0,54.7156495,0.0,0.0,0.0
485,3,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,31817.0,0.0,-112892.9399765,135.5320655,0.0,0.0,0.0,0.0,0.0,16.867178000000003,0.0,0.0,981615.8061215,24126.595645,39.8274205,0.0,0.0,0.0,0.0,0.0,63.132822000000004,0.0,0.0
485,3,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,22399.5,0.0,-50709.396855,1474.0695799999999,0.0,0.0,0.0,0.0,0.0,0.0,111.1411885,0.0,49086.384911999994,-1403.5015435,7473.1738535,0.0,0.0,0.0,0.0,0.0,0.0,388.8588115,0.0
485,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,145069.5,0.0,-47690.699727,169.1190485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5093555,2256074.0967745,-1081.8224295,40.009386500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.4906445
485,3,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,40878.5,0.0,-10989.222721,17.204138999999998,1.516656,0.053351,0.0,0.0,0.0,0.0,0.0,0.0,1201716.6523469999,-9012.419218,39.967327499999996,18.483344,59.946649,0.0,0.0,0.0,0.0,0.0,0.0
485,3,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,36977.5,0.0,-18806.6920175,32.6744965,2.6408945,0.0428225,0.0,0.0,0.0,0.0,0.0,0.0,1192917.898291,-9024.317426000001,40.106611,37.3591055,39.9571775,0.0,0.0,0.0,0.0,0.0,0.0
485,3,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,36703.5,0.0,-29792.921677,56.6215085,4.215204,0.0323195,0.0,0.0,0.0,0.0,0.0,0.0,1161939.031577,-8897.922266500002,39.994316,55.784796,19.9676805,0.0,0.0,0.0,0.0,0.0,0.0
485,3,20.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,38419.0,0.0,-177428.182861,162.22984350000002,1.413342,0.0,22.054810500000002,0.0,0.0,0.0,0.0,0.0,875183.745111,-6602.62163,39.947169,18.586658,0.0,37.9451895,0.0,0.0,0.0,0.0,0.0
485,3,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,35418.0,0.0,-128589.19932700001,149.4338995,2.5560845,0.0,14.6016565,0.0,0.0,0.0,0.0,0.0,964761.185584,-7521.753864,40.011593500000004,37.4439155,0.0,25.3983435,0.0,0.0,0.0,0.0,0.0
